record_id,group_id,split
emscad_08682,group_07548,train
emscad_08683,group_07549,train
emscad_08685,group_07550,train
emscad_08687,group_07551,train
emscad_08694,group_07553,train
emscad_08696,group_07555,train
emscad_08697,group_07556,train
emscad_08698,group_07557,train
emscad_08700,group_07559,train
emscad_08702,group_07560,train
emscad_08703,group_07561,train
emscad_08704,group_07562,train
emscad_08705,group_07563,train
emscad_08707,group_07565,train
emscad_08708,group_07566,train
emscad_08709,group_07567,train
emscad_08710,group_07568,train
emscad_08711,group_07569,train
emscad_08712,group_07570,train
emscad_08714,group_07572,train
emscad_08715,group_07573,train
emscad_08716,group_07574,train
emscad_08717,group_07575,train
emscad_08718,group_07576,train
emscad_08726,group_07581,train
emscad_08727,group_07582,train
emscad_08730,group_07583,train
emscad_08731,group_07584,train
emscad_08734,group_07587,train
emscad_08736,group_07589,train
emscad_08737,group_02854,train
emscad_08739,group_07590,train
emscad_08740,group_07591,train
emscad_08743,group_07593,train
emscad_08745,group_07595,train
emscad_08746,group_07596,train
emscad_08747,group_07597,train
emscad_08748,group_07598,train
emscad_08749,group_07599,train
emscad_08752,group_07601,train
emscad_08753,group_07602,train
emscad_08754,group_07603,train
emscad_08755,group_07604,train
emscad_08758,group_07607,train
emscad_08760,group_07609,train
emscad_08761,group_07610,train
emscad_08763,group_07612,train
emscad_08764,group_07613,train
emscad_08769,group_07615,train
emscad_08770,group_07616,train
emscad_08771,group_07617,train
emscad_08772,group_07618,train
emscad_08773,group_07619,train
emscad_08774,group_07620,train
emscad_08775,group_07621,train
emscad_08776,group_07622,train
emscad_08777,group_07623,train
emscad_08780,group_07624,train
emscad_08781,group_07625,train
emscad_08783,group_07627,train
emscad_08784,group_07628,train
emscad_08787,group_07631,train
emscad_08788,group_07632,train
emscad_08790,group_07634,train
emscad_08792,group_07636,train
emscad_08793,group_07637,train
emscad_08794,group_07638,train
emscad_08799,group_07640,train
emscad_08801,group_07642,train
emscad_08802,group_07643,train
emscad_08803,group_07644,train
emscad_08804,group_07645,train
emscad_08805,group_07646,train
emscad_08806,group_07647,train
emscad_08807,group_07648,train
emscad_08808,group_07649,train
emscad_08810,group_07650,train
emscad_08811,group_07651,train
emscad_08813,group_07653,train
emscad_08814,group_07654,train
emscad_08816,group_07656,train
emscad_08817,group_07657,train
emscad_08821,group_07659,train
emscad_08824,group_07661,train
emscad_08825,group_07662,train
emscad_08827,group_07664,train
emscad_08830,group_07667,train
emscad_08831,group_07668,train
emscad_08832,group_07669,train
emscad_08833,group_07670,train
emscad_08834,group_07671,train
emscad_08835,group_07672,train
emscad_08836,group_07673,train
emscad_08837,group_07674,train
emscad_08838,group_07675,train
emscad_08839,group_07676,train
emscad_08840,group_07677,train
emscad_08841,group_07678,train
emscad_08842,group_07679,train
emscad_08843,group_07680,train
emscad_08844,group_07681,train
emscad_08845,group_07682,train
emscad_08846,group_07683,train
emscad_08848,group_07684,train
emscad_08852,group_07687,train
emscad_08855,group_07688,train
emscad_08856,group_07689,train
emscad_08858,group_07690,train
emscad_08859,group_07691,train
emscad_08864,group_07695,train
emscad_08865,group_07696,train
emscad_08867,group_07697,train
emscad_08868,group_07698,train
emscad_08869,group_07699,train
emscad_08870,group_07700,train
emscad_08872,group_07702,train
emscad_08873,group_07703,train
emscad_08874,group_07704,train
emscad_08877,group_07706,train
emscad_08878,group_07707,train
emscad_08883,group_07710,train
emscad_08884,group_07711,train
emscad_08891,group_07716,train
emscad_08893,group_07718,train
emscad_08894,group_07719,train
emscad_08895,group_07720,train
emscad_08896,group_07721,train
emscad_08898,group_07723,train
emscad_08899,group_07724,train
emscad_08900,group_07725,train
emscad_08901,group_07726,train
emscad_08903,group_07728,train
emscad_08905,group_07730,train
emscad_08908,group_07731,train
emscad_08909,group_05737,train
emscad_08911,group_07732,train
emscad_08913,group_07734,train
emscad_08915,group_07736,train
emscad_08919,group_07738,train
emscad_08920,group_07739,train
emscad_08921,group_07740,train
emscad_08925,group_07743,train
emscad_08927,group_07744,train
emscad_08928,group_07745,train
emscad_08929,group_07746,train
emscad_08930,group_07747,train
emscad_08934,group_07749,train
emscad_08937,group_07751,train
emscad_08940,group_07753,train
emscad_08942,group_07754,train
emscad_08943,group_07755,train
emscad_08945,group_01872,train
emscad_08946,group_07757,train
emscad_08947,group_07758,train
emscad_08949,group_07760,train
emscad_08951,group_06804,train
emscad_08955,group_07420,train
emscad_08957,group_07764,train
emscad_08958,group_07765,train
emscad_08959,group_06545,train
emscad_08960,group_03980,train
emscad_08961,group_07766,train
emscad_08962,group_07767,train
emscad_08963,group_00849,train
emscad_08964,group_07768,train
emscad_08965,group_07769,train
emscad_08966,group_07770,train
emscad_08967,group_07771,train
emscad_08970,group_07773,train
emscad_08972,group_07775,train
emscad_08973,group_07776,train
emscad_08978,group_07780,train
emscad_08979,group_07781,train
emscad_08980,group_07782,train
emscad_08981,group_07783,train
emscad_08983,group_07784,train
emscad_08986,group_07785,train
emscad_08989,group_07786,train
emscad_08990,group_07787,train
emscad_08992,group_07788,train
emscad_08995,group_07790,train
emscad_08998,group_07791,train
emscad_09003,group_07796,train
emscad_09004,group_07797,train
emscad_09007,group_07799,train
emscad_09008,group_07800,train
emscad_09012,group_07802,train
emscad_09013,group_07803,train
emscad_09015,group_07804,train
emscad_09018,group_07806,train
emscad_09020,group_07807,train
emscad_09021,group_07808,train
emscad_09022,group_07809,train
emscad_09023,group_07810,train
emscad_09024,group_07811,train
emscad_09025,group_07812,train
emscad_09026,group_07813,train
emscad_09027,group_07814,train
emscad_09030,group_07816,train
emscad_09031,group_07817,train
emscad_09034,group_07819,train
emscad_09035,group_07820,train
emscad_09036,group_00058,train
emscad_09037,group_07821,train
emscad_09038,group_07822,train
emscad_09041,group_07825,train
emscad_09044,group_07826,train
emscad_09045,group_07827,train
emscad_09050,group_07829,train
emscad_09051,group_04463,train
emscad_09052,group_07830,train
emscad_09055,group_07832,train
emscad_09057,group_07833,train
emscad_09060,group_04848,train
emscad_09067,group_07838,train
emscad_09068,group_01976,train
emscad_09069,group_07839,train
emscad_09072,group_07841,train
emscad_09074,group_07843,train
emscad_09076,group_00425,train
emscad_09077,group_07844,train
emscad_09079,group_07846,train
emscad_09082,group_07847,train
emscad_09083,group_07848,train
emscad_09084,group_07849,train
emscad_09085,group_07850,train
emscad_09086,group_07851,train
emscad_09088,group_07853,train
emscad_09090,group_07855,train
emscad_09093,group_05852,train
emscad_09094,group_07857,train
emscad_09095,group_07858,train
emscad_09096,group_07859,train
emscad_09097,group_07860,train
emscad_09099,group_07861,train
emscad_09100,group_07862,train
emscad_09101,group_00849,train
emscad_09102,group_07863,train
emscad_09103,group_07864,train
emscad_09104,group_07865,train
emscad_09111,group_07871,train
emscad_09112,group_07872,train
emscad_09113,group_07873,train
emscad_09114,group_07874,train
emscad_09115,group_07875,train
emscad_09123,group_07877,train
emscad_09125,group_07879,train
emscad_09127,group_07881,train
emscad_09128,group_07882,train
emscad_09130,group_04788,train
emscad_09131,group_07884,train
emscad_09132,group_07885,train
emscad_09133,group_07886,train
emscad_09134,group_07887,train
emscad_09135,group_07050,train
emscad_09136,group_07888,train
emscad_09138,group_07890,train
emscad_09140,group_07892,train
emscad_09145,group_07894,train
emscad_09146,group_07895,train
emscad_09147,group_07896,train
emscad_09151,group_07899,train
emscad_09154,group_07900,train
emscad_09155,group_07901,train
emscad_09156,group_07902,train
emscad_09159,group_07905,train
emscad_09160,group_07906,train
emscad_09161,group_07907,train
emscad_09162,group_07908,train
emscad_09164,group_07910,train
emscad_09165,group_07911,train
emscad_09166,group_07912,train
emscad_09167,group_07913,train
emscad_09168,group_07914,train
emscad_09169,group_07915,train
emscad_09171,group_07917,train
emscad_09173,group_07918,train
emscad_09174,group_07919,train
emscad_09175,group_07908,train
emscad_09176,group_07920,train
emscad_09177,group_00234,train
emscad_09180,group_07923,train
emscad_09181,group_07924,train
emscad_09182,group_07925,train
emscad_09183,group_07926,train
emscad_09185,group_07928,train
emscad_09187,group_07929,train
emscad_09188,group_07930,train
emscad_09189,group_07931,train
emscad_09191,group_07932,train
emscad_09193,group_07934,train
emscad_09196,group_07936,train
emscad_09199,group_07939,train
emscad_09200,group_07940,train
emscad_09201,group_07941,train
emscad_09202,group_07942,train
emscad_09204,group_07944,train
emscad_09205,group_07945,train
emscad_09206,group_07946,train
emscad_09208,group_07947,train
emscad_09209,group_07948,train
emscad_09212,group_07951,train
emscad_09213,group_07952,train
emscad_09215,group_07953,train
emscad_09216,group_07954,train
emscad_09217,group_07955,train
emscad_09218,group_07956,train
emscad_09222,group_07960,train
emscad_09224,group_07961,train
emscad_09225,group_07962,train
emscad_09227,group_07964,train
emscad_09229,group_07966,train
emscad_09230,group_07967,train
emscad_09231,group_07968,train
emscad_09232,group_07969,train
emscad_09233,group_07970,train
emscad_09237,group_07973,train
emscad_09239,group_07975,train
emscad_09240,group_07976,train
emscad_09242,group_07978,train
emscad_09243,group_07979,train
emscad_09244,group_07980,train
emscad_09246,group_07981,train
emscad_09248,group_07569,train
emscad_09249,group_07982,train
emscad_09250,group_07983,train
emscad_09255,group_07986,train
emscad_09256,group_07987,train
emscad_09257,group_07988,train
emscad_09258,group_01944,train
emscad_09259,group_07989,train
emscad_09260,group_07990,train
emscad_09263,group_07993,train
emscad_09264,group_07994,train
emscad_09265,group_07995,train
emscad_09266,group_07996,train
emscad_09267,group_07997,train
emscad_09268,group_07998,train
emscad_09270,group_08000,train
emscad_09271,group_08001,train
emscad_09273,group_08002,train
emscad_09274,group_08003,train
emscad_09276,group_08005,train
emscad_09278,group_04097,train
emscad_09279,group_08006,train
emscad_09281,group_08007,train
emscad_09282,group_08008,train
emscad_09284,group_08009,train
emscad_09285,group_05940,train
emscad_09286,group_08010,train
emscad_09287,group_08011,train
emscad_09288,group_08012,train
emscad_09290,group_08013,train
emscad_09291,group_08014,train
emscad_09292,group_08015,train
emscad_09293,group_08016,train
emscad_09294,group_08017,train
emscad_09295,group_08018,train
emscad_09296,group_08019,train
emscad_09297,group_08020,train
emscad_09299,group_06972,train
emscad_09300,group_08022,train
emscad_09302,group_08023,train
emscad_09303,group_08024,train
emscad_09305,group_08025,train
emscad_09306,group_08026,train
emscad_09307,group_08027,train
emscad_09308,group_08028,train
emscad_09309,group_08029,train
emscad_09310,group_08030,train
emscad_09312,group_08031,train
emscad_09314,group_08033,train
emscad_09315,group_08034,train
emscad_09316,group_08035,train
emscad_09317,group_08036,train
emscad_09318,group_08037,train
emscad_09326,group_08041,train
emscad_09327,group_08042,train
emscad_09329,group_08044,train
emscad_09332,group_08046,train
emscad_09333,group_08047,train
emscad_09335,group_08049,train
emscad_09336,group_08050,train
emscad_09337,group_08051,train
emscad_09339,group_08052,train
emscad_09341,group_08054,train
emscad_09344,group_08056,train
emscad_09346,group_08057,train
emscad_09348,group_08059,train
emscad_09349,group_08060,train
emscad_09351,group_08062,train
emscad_09354,group_08064,train
emscad_09357,group_08065,train
emscad_09359,group_08066,train
emscad_09363,group_08070,train
emscad_09365,group_08072,train
emscad_09366,group_08073,train
emscad_09367,group_08074,train
emscad_09368,group_08075,train
emscad_09369,group_08076,train
emscad_09370,group_00080,train
emscad_09372,group_08078,train
emscad_09373,group_08079,train
emscad_09376,group_08081,train
emscad_09378,group_08082,train
emscad_09380,group_07704,train
emscad_09382,group_08084,train
emscad_09383,group_08085,train
emscad_09385,group_08086,train
emscad_09386,group_08087,train
emscad_09389,group_08089,train
emscad_09391,group_08091,train
emscad_09392,group_08092,train
emscad_09393,group_08093,train
emscad_09394,group_08094,train
emscad_09396,group_08095,train
emscad_09397,group_08096,train
emscad_09399,group_08097,train
emscad_09402,group_00090,train
emscad_09403,group_08099,train
emscad_09404,group_08100,train
emscad_09406,group_00010,train
emscad_09407,group_08101,train
emscad_09408,group_08102,train
emscad_09413,group_08106,train
emscad_09414,group_08107,train
emscad_09415,group_08108,train
emscad_09416,group_08109,train
emscad_09418,group_08111,train
emscad_09421,group_08113,train
emscad_09423,group_08114,train
emscad_09426,group_03232,train
emscad_09427,group_08116,train
emscad_09428,group_08117,train
emscad_09429,group_08118,train
emscad_09433,group_08119,train
emscad_09435,group_08120,train
emscad_09437,group_08121,train
emscad_09439,group_08122,train
emscad_09440,group_08123,train
emscad_09442,group_08124,train
emscad_09443,group_08125,train
emscad_09445,group_08127,train
emscad_09446,group_08128,train
emscad_09448,group_08130,train
emscad_09450,group_08131,train
emscad_09451,group_08132,train
emscad_09457,group_08135,train
emscad_09458,group_08136,train
emscad_09459,group_08137,train
emscad_09462,group_08140,train
emscad_09463,group_08141,train
emscad_09466,group_08142,train
