record_id,label,outer_split,development_split
emscad_04106,0,test,test
emscad_04107,0,train,train
emscad_04108,0,test,test
emscad_04109,0,train,validation
emscad_04110,0,train,train
emscad_04111,0,train,train
emscad_04112,0,train,train
emscad_04113,0,train,train
emscad_04114,0,train,train
emscad_04115,0,train,train
emscad_04116,0,train,validation
emscad_04117,0,test,test
emscad_04118,0,train,validation
emscad_04119,0,train,train
emscad_04120,0,train,validation
emscad_04121,0,test,test
emscad_04122,0,test,test
emscad_04123,0,test,test
emscad_04124,0,train,train
emscad_04125,0,train,train
emscad_04126,0,test,test
emscad_04127,0,train,train
emscad_04128,0,train,train
emscad_04129,0,train,train
emscad_04130,0,test,test
emscad_04131,0,train,validation
emscad_04132,0,train,train
emscad_04133,0,test,test
emscad_04134,0,train,train
emscad_04135,0,train,train
emscad_04136,0,train,train
emscad_04137,0,train,train
emscad_04138,0,train,train
emscad_04139,0,train,train
emscad_04140,0,train,train
emscad_04141,0,train,train
emscad_04142,0,train,train
emscad_04143,0,test,test
emscad_04144,0,test,test
emscad_04145,0,test,test
emscad_04146,1,train,train
emscad_04147,0,train,train
emscad_04148,0,train,train
emscad_04149,0,train,train
emscad_04150,0,train,validation
emscad_04151,0,train,train
emscad_04152,0,train,validation
emscad_04153,0,train,train
emscad_04154,0,train,train
emscad_04155,0,test,test
emscad_04156,0,train,train
emscad_04157,0,train,validation
emscad_04158,0,train,train
emscad_04159,0,train,train
emscad_04160,0,train,train
emscad_04161,0,test,test
emscad_04162,0,train,train
emscad_04163,0,train,train
emscad_04164,0,test,test
emscad_04165,0,train,validation
emscad_04166,0,test,test
emscad_04167,0,train,train
emscad_04168,0,train,validation
emscad_04169,0,test,test
emscad_04170,0,test,test
emscad_04171,0,train,train
emscad_04172,0,train,train
emscad_04173,0,train,validation
emscad_04174,0,train,validation
emscad_04175,0,train,train
emscad_04176,0,test,test
emscad_04177,0,train,train
emscad_04178,0,train,train
emscad_04179,0,train,train
emscad_04180,0,test,test
emscad_04181,0,train,train
emscad_04182,0,test,test
emscad_04183,0,train,validation
emscad_04184,1,train,train
emscad_04185,0,train,validation
emscad_04186,0,train,train
emscad_04187,0,train,train
emscad_04188,0,train,validation
emscad_04189,0,test,test
emscad_04190,0,train,validation
emscad_04191,0,train,train
emscad_04192,0,train,train
emscad_04193,0,train,train
emscad_04194,0,train,train
emscad_04195,0,test,test
emscad_04196,0,train,validation
emscad_04197,0,train,train
emscad_04198,0,train,train
emscad_04199,0,train,train
emscad_04200,0,train,train
emscad_04201,0,train,train
emscad_04202,0,train,validation
emscad_04203,0,train,train
emscad_04204,0,test,test
emscad_04205,0,train,train
emscad_04206,0,train,validation
emscad_04207,0,train,train
emscad_04208,0,train,train
emscad_04209,0,test,test
emscad_04210,0,train,train
emscad_04211,0,train,validation
emscad_04212,0,train,train
emscad_04213,0,train,validation
emscad_04214,0,test,test
emscad_04215,0,train,train
emscad_04216,0,train,train
emscad_04217,0,train,train
emscad_04218,0,test,test
emscad_04219,0,train,train
emscad_04220,0,train,train
emscad_04221,0,train,train
emscad_04222,0,train,train
emscad_04223,0,train,train
emscad_04224,0,train,train
emscad_04225,0,train,train
emscad_04226,0,test,test
emscad_04227,0,train,train
emscad_04228,0,train,train
emscad_04229,0,train,train
emscad_04230,0,train,train
emscad_04231,0,train,train
emscad_04232,0,test,test
emscad_04233,0,train,train
emscad_04234,0,train,train
emscad_04235,0,train,train
emscad_04236,0,train,train
emscad_04237,0,train,train
emscad_04238,0,train,train
emscad_04239,0,train,train
emscad_04240,0,test,test
emscad_04241,0,train,train
emscad_04242,0,train,validation
emscad_04243,0,train,train
emscad_04244,0,train,train
emscad_04245,0,test,test
emscad_04246,0,test,test
emscad_04247,0,train,train
emscad_04248,0,train,train
emscad_04249,0,train,train
emscad_04250,0,train,train
emscad_04251,0,train,train
emscad_04252,0,train,validation
emscad_04253,0,train,train
emscad_04254,0,train,train
emscad_04255,0,train,validation
emscad_04256,0,train,validation
emscad_04257,0,train,train
emscad_04258,0,train,train
emscad_04259,0,test,test
emscad_04260,0,train,validation
emscad_04261,0,train,train
emscad_04262,0,train,train
emscad_04263,0,train,train
emscad_04264,0,train,train
emscad_04265,0,train,validation
emscad_04266,0,train,train
emscad_04267,1,train,train
emscad_04268,0,train,train
emscad_04269,0,test,test
emscad_04270,0,test,test
emscad_04271,0,train,train
emscad_04272,0,train,validation
emscad_04273,0,train,validation
emscad_04274,0,test,test
emscad_04275,0,train,validation
emscad_04276,0,train,train
emscad_04277,0,train,train
emscad_04278,0,train,train
emscad_04279,0,train,train
emscad_04280,0,train,train
emscad_04281,0,test,test
emscad_04282,0,train,validation
emscad_04283,0,train,train
emscad_04284,0,train,train
emscad_04285,0,train,train
emscad_04286,0,train,train
emscad_04287,0,train,train
emscad_04288,0,train,train
emscad_04289,0,train,train
emscad_04290,0,train,train
emscad_04291,0,train,validation
emscad_04292,0,train,train
emscad_04293,0,train,validation
emscad_04294,0,train,train
emscad_04295,0,train,train
emscad_04296,0,train,train
emscad_04297,0,train,train
emscad_04298,0,train,validation
emscad_04299,0,test,test
emscad_04300,0,train,train
emscad_04301,0,train,train
emscad_04302,0,train,train
emscad_04303,0,train,train
emscad_04304,0,train,train
emscad_04305,0,train,validation
emscad_04306,0,test,test
emscad_04307,0,train,validation
emscad_04308,0,train,train
emscad_04309,0,train,train
emscad_04310,0,train,train
emscad_04311,0,train,train
emscad_04312,0,train,train
emscad_04313,0,train,train
emscad_04314,0,train,train
emscad_04315,0,train,train
emscad_04316,1,train,train
emscad_04317,0,train,train
emscad_04318,0,test,test
emscad_04319,0,train,train
emscad_04320,0,train,train
emscad_04321,0,train,validation
emscad_04322,0,train,train
emscad_04323,0,train,validation
emscad_04324,0,train,train
emscad_04325,0,train,train
emscad_04326,0,train,validation
emscad_04327,0,train,train
emscad_04328,0,train,validation
emscad_04329,0,train,train
emscad_04330,0,train,train
emscad_04331,0,train,train
emscad_04332,0,train,train
emscad_04333,0,train,train
emscad_04334,0,train,train
emscad_04335,0,train,train
emscad_04336,0,train,train
emscad_04337,0,train,validation
emscad_04338,0,test,test
emscad_04339,0,train,validation
emscad_04340,0,train,train
emscad_04341,0,train,train
emscad_04342,0,train,train
emscad_04343,0,train,train
emscad_04344,0,train,train
emscad_04345,1,train,train
emscad_04346,0,test,test
emscad_04347,1,train,train
emscad_04348,0,train,train
emscad_04349,0,train,train
emscad_04350,1,test,test
emscad_04351,1,train,train
emscad_04352,0,train,train
emscad_04353,1,train,train
emscad_04354,0,train,train
emscad_04355,1,train,train
emscad_04356,0,train,train
emscad_04357,0,train,train
emscad_04358,1,train,train
emscad_04359,0,train,train
emscad_04360,0,train,train
emscad_04361,0,train,train
emscad_04362,0,train,train
emscad_04363,0,train,validation
emscad_04364,0,train,train
emscad_04365,0,test,test
emscad_04366,0,train,train
emscad_04367,0,train,train
emscad_04368,0,train,train
emscad_04369,0,train,train
emscad_04370,0,test,test
emscad_04371,0,train,train
emscad_04372,0,train,train
emscad_04373,0,train,train
emscad_04374,0,train,validation
emscad_04375,0,train,train
emscad_04376,0,train,validation
emscad_04377,0,train,train
emscad_04378,0,train,train
emscad_04379,0,train,train
emscad_04380,0,train,validation
emscad_04381,0,train,train
emscad_04382,0,test,test
emscad_04383,0,train,train
emscad_04384,0,train,train
emscad_04385,0,train,validation
emscad_04386,0,train,train
emscad_04387,0,train,validation
emscad_04388,0,test,test
emscad_04389,0,train,train
emscad_04390,0,train,validation
emscad_04391,0,train,train
emscad_04392,0,train,train
emscad_04393,0,train,validation
emscad_04394,0,test,test
emscad_04395,0,train,train
emscad_04396,0,train,train
emscad_04397,0,train,validation
emscad_04398,0,train,train
emscad_04399,0,train,train
emscad_04400,0,train,train
emscad_04401,0,test,test
emscad_04402,0,train,train
emscad_04403,1,train,train
emscad_04404,0,train,train
emscad_04405,0,train,train
emscad_04406,0,test,test
emscad_04407,0,train,train
emscad_04408,0,train,validation
emscad_04409,0,train,validation
emscad_04410,0,test,test
emscad_04411,0,train,train
emscad_04412,0,train,train
emscad_04413,0,train,train
emscad_04414,0,train,train
emscad_04415,0,train,train
emscad_04416,0,train,train
emscad_04417,0,train,train
emscad_04418,0,train,validation
emscad_04419,0,train,train
emscad_04420,0,train,train
emscad_04421,0,train,train
emscad_04422,0,train,validation
emscad_04423,0,train,train
emscad_04424,0,train,train
emscad_04425,0,train,train
emscad_04426,0,train,train
emscad_04427,0,train,validation
emscad_04428,0,train,train
emscad_04429,0,train,train
emscad_04430,0,train,train
emscad_04431,0,test,test
emscad_04432,0,train,train
emscad_04433,0,train,train
emscad_04434,0,train,train
emscad_04435,0,train,train
emscad_04436,0,train,train
emscad_04437,0,train,train
emscad_04438,0,test,test
emscad_04439,0,train,train
emscad_04440,0,train,train
emscad_04441,0,train,train
emscad_04442,0,train,validation
emscad_04443,0,train,train
emscad_04444,0,train,train
emscad_04445,0,train,train
emscad_04446,0,train,train
emscad_04447,0,test,test
emscad_04448,0,test,test
emscad_04449,1,train,validation
emscad_04450,0,train,train
emscad_04451,0,train,train
emscad_04452,0,train,train
emscad_04453,0,train,train
emscad_04454,0,train,train
emscad_04455,0,test,test
emscad_04456,0,test,test
emscad_04457,0,test,test
emscad_04458,0,train,validation
emscad_04459,0,test,test
emscad_04460,0,train,train
emscad_04461,0,train,train
emscad_04462,0,train,validation
emscad_04463,0,train,validation
emscad_04464,0,train,train
emscad_04465,0,train,train
emscad_04466,0,train,validation
emscad_04467,0,train,train
emscad_04468,0,train,train
emscad_04469,0,train,train
emscad_04470,0,train,train
emscad_04471,0,train,train
emscad_04472,0,train,train
emscad_04473,0,train,validation
emscad_04474,0,train,train
emscad_04475,0,test,test
emscad_04476,0,train,train
emscad_04477,0,test,test
emscad_04478,0,train,train
emscad_04479,0,test,test
emscad_04480,0,train,validation
emscad_04481,0,train,train
emscad_04482,0,train,validation
emscad_04483,0,train,train
emscad_04484,0,train,train
emscad_04485,0,train,train
emscad_04486,0,train,train
emscad_04487,0,train,train
emscad_04488,0,train,train
emscad_04489,0,test,test
emscad_04490,0,train,validation
emscad_04491,0,train,validation
emscad_04492,0,train,validation
emscad_04493,0,train,train
emscad_04494,0,train,validation
emscad_04495,0,train,train
emscad_04496,0,train,validation
emscad_04497,0,train,train
emscad_04498,0,test,test
emscad_04499,0,train,validation
emscad_04500,0,test,test
emscad_04501,0,train,train
emscad_04502,0,test,test
emscad_04503,0,test,test
emscad_04504,0,train,train
emscad_04505,0,train,train
emscad_04506,0,train,train
emscad_04507,0,train,train
emscad_04508,0,train,train
emscad_04509,0,train,validation
emscad_04510,0,train,train
emscad_04511,0,test,test
emscad_04512,0,train,validation
emscad_04513,0,train,train
emscad_04514,0,train,train
emscad_04515,0,train,train
emscad_04516,0,train,train
emscad_04517,0,train,train
emscad_04518,0,test,test
emscad_04519,0,test,test
emscad_04520,0,train,train
emscad_04521,0,train,train
emscad_04522,0,test,test
emscad_04523,0,train,train
emscad_04524,0,train,train
emscad_04525,0,train,train
emscad_04526,0,train,train
emscad_04527,0,train,train
emscad_04528,0,train,train
emscad_04529,0,train,train
emscad_04530,0,train,train
emscad_04531,0,train,train
emscad_04532,0,test,test
emscad_04533,0,test,test
emscad_04534,0,train,train
emscad_04535,0,test,test
emscad_04536,0,train,train
emscad_04537,1,train,train
emscad_04538,0,test,test
emscad_04539,0,train,train
emscad_04540,0,train,validation
emscad_04541,0,test,test
emscad_04542,0,train,train
emscad_04543,0,train,train
emscad_04544,0,train,train
emscad_04545,0,train,train
emscad_04546,0,train,train
emscad_04547,0,train,validation
emscad_04548,0,train,validation
emscad_04549,0,train,train
emscad_04550,0,test,test
emscad_04551,0,train,train
emscad_04552,0,test,test
emscad_04553,0,train,train
emscad_04554,0,train,validation
emscad_04555,0,train,train
emscad_04556,0,train,train
emscad_04557,0,train,train
emscad_04558,0,test,test
emscad_04559,0,test,test
emscad_04560,0,train,validation
emscad_04561,0,test,test
emscad_04562,0,train,train
emscad_04563,0,train,train
emscad_04564,0,train,train
emscad_04565,0,train,train
emscad_04566,1,train,train
emscad_04567,0,train,validation
emscad_04568,0,train,train
emscad_04569,0,train,train
emscad_04570,0,test,test
emscad_04571,0,train,train
emscad_04572,0,test,test
emscad_04573,0,train,train
emscad_04574,0,test,test
emscad_04575,0,test,test
emscad_04576,0,test,test
emscad_04577,0,test,test
emscad_04578,1,train,train
emscad_04579,1,train,validation
emscad_04580,0,train,train
emscad_04581,0,test,test
emscad_04582,0,train,train
emscad_04583,0,test,test
emscad_04584,0,train,train
emscad_04585,0,train,train
emscad_04586,0,train,train
emscad_04587,0,train,train
emscad_04588,0,train,train
emscad_04589,0,train,train
emscad_04590,1,train,train
emscad_04591,0,train,train
emscad_04592,0,train,validation
emscad_04593,0,train,train
emscad_04594,1,train,train
emscad_04595,1,train,validation
emscad_04596,0,test,test
emscad_04597,0,train,validation
emscad_04598,0,test,test
emscad_04599,0,train,train
emscad_04600,1,test,test
emscad_04601,0,train,train
emscad_04602,0,test,test
emscad_04603,0,test,test
emscad_04604,0,test,test
emscad_04605,0,train,validation
emscad_04606,1,train,train
emscad_04607,0,train,train
emscad_04608,1,train,validation
emscad_04609,0,train,train
emscad_04610,0,train,train
emscad_04611,0,train,train
emscad_04612,0,train,validation
emscad_04613,0,train,train
emscad_04614,0,train,train
emscad_04615,0,train,validation
emscad_04616,0,train,train
emscad_04617,0,test,test
emscad_04618,0,train,validation
emscad_04619,0,train,train
emscad_04620,0,train,train
emscad_04621,0,train,train
emscad_04622,0,train,train
emscad_04623,0,test,test
emscad_04624,0,train,train
emscad_04625,0,train,train
emscad_04626,0,train,train
emscad_04627,0,train,train
emscad_04628,0,test,test
emscad_04629,0,train,train
emscad_04630,0,train,train
emscad_04631,0,train,train
emscad_04632,0,train,train
emscad_04633,0,train,train
emscad_04634,0,train,validation
emscad_04635,0,train,validation
emscad_04636,0,train,train
emscad_04637,0,train,train
emscad_04638,0,train,train
emscad_04639,0,test,test
emscad_04640,0,train,train
emscad_04641,0,train,train
emscad_04642,0,train,train
emscad_04643,0,test,test
emscad_04644,0,train,train
emscad_04645,0,train,train
emscad_04646,0,train,train
emscad_04647,0,train,train
emscad_04648,0,train,train
emscad_04649,0,train,train
emscad_04650,0,train,train
emscad_04651,1,train,train
emscad_04652,0,train,train
emscad_04653,0,train,train
emscad_04654,0,train,validation
emscad_04655,0,train,validation
emscad_04656,0,train,validation
emscad_04657,0,test,test
emscad_04658,0,train,train
emscad_04659,0,train,train
emscad_04660,0,train,train
emscad_04661,1,train,train
emscad_04662,0,train,train
emscad_04663,0,test,test
emscad_04664,0,train,train
emscad_04665,0,train,train
emscad_04666,0,train,train
emscad_04667,0,train,train
emscad_04668,0,train,train
emscad_04669,1,train,train
emscad_04670,0,train,train
emscad_04671,0,train,train
emscad_04672,0,test,test
emscad_04673,0,test,test
emscad_04674,0,train,train
emscad_04675,0,train,validation
emscad_04676,1,train,validation
emscad_04677,0,train,train
emscad_04678,0,train,train
emscad_04679,0,test,test
emscad_04680,0,test,test
emscad_04681,1,train,train
emscad_04682,0,train,train
emscad_04683,0,train,train
